file_sha256,decoded_audio_sha256,normalized_audio_sha256,duplicate_group_id,label,source_kind
9b5b2525e67d88c55184f478c67398aa112ea621ea755a2d5817ba700878d87e,005592dc1d51d6150b004cf4ff6bd6c9e7c581b4a2013c1b8c311ea42aeda139,b7e028efc481192e202fd9c03a8be93fae81181220cc5c63e280dc6f9bdb360f,audio_group_8a4210983c2674bc4858,FX/Human and Voice FX/Altered Voice/Long FX,recent_gui_correction
3ee0ae146fee51cdee78500c1f4fb094fc88fb09ae5fa35866088038e9f24d04,ecd5b26d6d21854e2fd8a138d2ce8ec49bb9fad809f601af2656bbc49cfc5991,b8e6763ec0f56498172ae4c94982c25ea17461db02be18201cee94b5621f82ea,audio_group_b31a741e415987b2fe7d,Drums/Claps Snaps Slaps/Generic Clap/One Shots,recent_gui_correction
290aa9755ae624169a7dfa6e65cbb9f791d89a29cce5b681f405a4d35a92c154,bac5bbe83a8d9846a9cc8bb5acf00bd85699a61f73bc291e2faa240658cba43f,baeaeb718d57843adf17894754cbcc68d6af4a6ccc2a7afcabc2228caf87a73e,audio_group_17fb1c31d35690e1d90b,FX/Human and Voice FX/Altered Voice/Long FX,recent_gui_correction
934ebd1cf52594c0529809a24a53867d83f23bfeb046bdecc36f1d367cdb52ac,783bae9bfc5d8d70ebdff08b9c8e4f8d5ba5fc3d7f945e345b8534c652d2a8f8,bbbef14a9887f810e84f77013f7a42307c758b33d9f7fbb7eef8a27006c456af,audio_group_69d94089b9076c1bb94b,Drums/Snares/Generic Snare/One Shots,recent_gui_correction
ce1bd21bb104b7e89756aa60776e24d15deddc3dab544f224048b0e4bd4128c0,7683d2d8a8963c0dc5b3389bbc6ce09b4ce01d95c6813beed80ed73efba5d5a9,bbd353f7cfb697680d1fdbb122a3eb3bccaaa9ac5958a9c5cd74608f5f0f503a,audio_group_f147ceb014f7a7da9251,Instruments/Mixed Musical Loops/Multi Instrument/Loops,recent_gui_correction
47075572062cf23d27ea8a6fa0ce17b179e2b2a31e528abd0d4f06e274410242,782ae88b14eb1d6bb0b9a060c2f5c98b825de51485d7536ffb4f2d6528b61c9f,bc0c3f8ecbe4b9573158e0ac9cbbb374c5b61c0deef20abb2add9e129577f5ca,audio_group_ff5dacd3c1ada8742f5f,Instruments/Bass/Sub Bass/Loops,recent_gui_correction
0a1d13af2b461ae2270c39134529a613e81923ebd2b509d2fbdf6f68052e699c,178ba584079514edbcc14bd1936123c97f1da7078db1e354a0a518b9ede0d43d,bc76713e41b12417266e995c25ff3c1439a52fd08ab3cdd0ab4ecbe97c11c487,audio_group_f29568ae986aed26754a,Instruments/Synths/Synth Lead/Loops,recent_gui_correction
0e446b7279c53ccf85c5cbf613241bd5c6f25a6009b0ddc82039187c5c8bc8ad,61e095fe0e67dcf890d4cd8c6ae68576d5b629df9f9324e056b97291739c1b83,bd1492c86d6090a3e04c42f3b228b9c8fed6c5417d34b199b0e6311b8b5960d0,audio_group_1116aa68a844aa6053b3,Instruments/Voice/Vocal Loops/Loops,recent_gui_correction
feda5fbc24c7df2eb1d58de302a65d7fda0c36d80d700fff55b730f888bf985b,2aa4ee1a4f64b87ca327c50f729458a5813e595c0f7d8b46bd3296b4c3bfd50c,c28eb45cceb4aa473472cfa3bccb39cb5d97e0d5208a9e28161a9b89fb359025,audio_group_fc278a581e8ac98a9c0b,FX/Human and Voice FX/Altered Voice/Long FX,recent_gui_correction
0422da63d1a60dbb18e78ade13d4cb39f344fb2d67922d2a2d4abab69a08c846,219fcaa65517cf598be1f8b2d289e2064b373f587d4af660fc7c6db04897fcde,c6154b3919584d0e8238b78902c073b1258593226d3ef1d283c8969f4863e8d0,audio_group_3db9c037565bf926aa4c,FX/Human and Voice FX/Altered Voice/Long FX,recent_gui_correction
be672456f1074053e36da1f461880d7d285cd81431dc4ea10ee15d52e6171ace,b819018eef97aae6511a65911fb310b406889a51ba68dc1e76b96c8293fb54bd,c61b37d145d168c50f631ee2f12eecb676c5d61d4e36d7ae8c317bbaef933a31,audio_group_bbd96499bc086fea7f7d,FX/Human and Voice FX/Altered Voice/Long FX,recent_gui_correction
9e14493b2918a7080b690c5907e6b5b29b59c07ce01561f88e8a83c057e45ae9,0984e7a4258f725ecd1cb9e344c358cef035dbcc48f9524e78763bea3b7fdd3b,c88e837fab96e4999b9d4d6d04c1ecdcd2922a1b429e528474b19d20d0fa99ca,audio_group_52c782a56e5ecf99cb2e,Instruments/Brass/Brass Section/One Shots,recent_gui_correction
084aaab37f1d0d1983872285df0866f1c5ed2741d2b9e1cf73a3485c57c8b626,652c3879d4a27224ac0513fcb7496f89f2cbe24c4f6997e6c270c5288d06db6f,c8ada03be5fbe4ca70c1c0794041574b941cdf0e447fefae5a0362a16cf2c710,audio_group_d2a01d472c19385db82e,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX,recent_gui_correction
14195063568daaebab10e29639630793d41ecf487ee6d3d222d407aa20bbdb33,f662933d1dbab9bf140727a3a61df07e3d07417781b95987ba5b7b8aad2a9072,c98c349efcb32bd9b1c3f41706322f141ccca54ca89af482d7c1f9810e4ca5ed,audio_group_5da05333a158bdc0501e,Drums/Kick Drums/Sub Kick/Loops,recent_gui_correction
0e7ead99e27fa6fc94943d68a99682398303640c486eb5ce9334ffa0997ac4f3,ab9da60a344b0a2c647c0607147244e65038a78ffc55c22356d0185b3af48121,c9e69e42b779b51918dae5d66dfeb31515c7c6c6ea3ffd426d8d223edb5428dd,audio_group_2beced51a08211c0727d,Instruments/Strings/String Loops/Loops,locked_human_seed
57a2f43c4ecc896b5c50c6a580533dfc06f954ef86bfe649baffc33e34f86d73,36bb38486f7a579c4cc9b98c5f0a0140411aefd16db829b46745c4fb101c4567,caf0631b892a46361469d46d68467437c904a262a46eca2522f9536710825dc0,audio_group_feb5eb444aa98b28d498,FX/Impacts and Hits/Generic Impact/One Shots,recent_gui_correction
2733a1dacf5db1b18e94652ad5fb579bdbce26444a020d9cfb0a8ee8f76484f7,cc2fb4755b069b4e1936a3c3745bae4e254a4c56778ddb30fc72c1db1372c4d6,cbc61c53cf20a63ec952611c1c68918bbed96adba8dc025492606dedc3ad93a9,audio_group_c44c08f193651f806793,Instruments/Keys/Piano/One Shots,recent_gui_correction
821c6a8cad0fa8575081d81632b36a89664a58ded2c998f130359032b7beefd8,3c339a79197d7be1013d3bc209b0e5544400eb471225ed1aa2fec0a1d1eab9b8,cfaa15f27b02a22e927a1f79ed7877ccfae0c5ff3d2375c4c98e0352bd194a20,audio_group_f2c07e27a9c03a2d66f7,Instruments/Mixed Musical Loops/Multi Instrument/Loops,recent_gui_correction
e154d3a68b4e578ec0884c7a40069277cddc97b04e82511cf39df628a70e3b27,f2d12f8a74dafb2a48e926b26e501ac3d39e5973a381eeba8c92db637f8515a3,d012011a35c793c7b54014cc2d50735fe2ef4fe786bc778a4e61b76f0f8a9b80,audio_group_c2f5491f40319d7ed533,Instruments/Keys/Piano/One Shots,recent_gui_correction
75a33e7baa374f0ab55b7575cad2ccb5716a735b45ef72e4d26d06016fe949bf,3774e711c6345620f97d221be20422ed1d800f8bf4fcf1f2dd4589acbf07f6d5,d30fce3a10f43600092d1469937564bbd03b97f7ab48e28f0341ad39a4b387e5,audio_group_cd65d68f70c5fa334e01,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,locked_human_seed
532c4d16eb5a886049d4fd220eac89f9b25572d32d18d87a37bc18ae55d13a04,69eac3fe98bc5646b39f7bc8dcd85081ff7fcef6e2ac539518d23df0baa78002,d50b46a32f2cca3561ec4fc11761fdc075ac59de5ddf6334caf3074f52a8e463,audio_group_7fa29dcdbf7c285363b9,Drums/Drum Loops/Full Drum Loops/Loops,recent_gui_correction
42a264500e73359a1c79c59ff996ab11796756c8e9df052157db2f73cd37b761,352996a87437ef21b0a4d62947f75bf364f8860a947d08d3e696857561f6a996,d9bb291d756b0b19ef17c0e977394aba291ffc1b33cfe23f6d278aaae833df9a,audio_group_5e953758d9deef827cc3,Instruments/Keys/Synth Lead/Loops,recent_gui_correction
d07bf0258c730f8ad01651694ab5381d4143d6b1cf311cfd3ed9dcf0683b864c,46306e5e921cee2dff6fc165bf1dfdbc6bed9bd53006bf55648320155d8fd201,db0a571c1478162168ac32c8733b8c1c609c7f30bec6912d9b368e0f4e644b9f,audio_group_7fc349ea1e5922c385fe,Instruments/Synths/Synth Chord/Loops,recent_gui_correction
fbe07e118e2426217a661dadf3e599a9e1809be41d3175c00b311d6d42ff04f5,16762db238cd2dc252233dd133f9607ec1bc52c05104e602a0bab4fba71c8084,dd365b247733b4f5a9e9fd3fc19d3a782134a2948934ccfbdfd2ccb9e75f8529,audio_group_e2b2db1fed58d619903a,Instruments/Synths/Synth Loops/Loops,locked_human_seed
d8fa388234106ad60a09ac4a6f5cc95fb24985dca459594e0763819a911248f3,5d1429245f6952a283ace829db8e1a851f11e08344111719252fefb1aef35c10,de6d40ae12a3d05e40d809981fdda1a75b0f567b2d4b7d4ee60b754233958688,audio_group_5545fcde38e905b6b1db,Instruments/Keys/Rhodes/Loops,recent_gui_correction
9cde74d13e346609f29700eebb42beabe78afa7865b876fb257ab8f2d1320167,e0394488b1acf19e3327bef25a529b81db346154662c80c4d4e92a140627bdd9,df4354581ea5c22aeb54948e7f1b28a9f4c3f2d9ff8e75ded0e52e1523f3f326,audio_group_fb293b22d13ea93eb8b1,Instruments/Synths/Synth Lead/Loops,recent_gui_correction
68b061e287bf13caeaaf8600b65809c003918ee19896c740ffb2b43ac34fdd15,26eb0ba416290f103ab3891114c226c69ad4a19c6295b93d6ec3ed7400268a59,df51498b9c9b173ca730954c7e656983cd5e120ae4348f47721baafa3e2e7487,audio_group_3f8e6ceab333fdad3420,Instruments/Guitar/Acoustic Guitar/Loops,recent_gui_correction
f2988ee5af50955b6731a7f0401384ac83d93225fe377bfe5dab30c4a7285802,4023616de1f76f1e61a8c5cf1682ca3552763869c163f9cad8c2fd2bfece5762,df6521d0331105a655c900b454b0fdb866d63ed35ea403d12b65d4836a4d501e,audio_group_a0f983882d9ec08a79a6,Instruments/Synths/Synth Arp/Loops,locked_human_seed
bc30aa657d35212d2fddad9a8fe9833246222db7c46d2cef27b8bb1963e53b7c,f0d84623eac9ad18cbeb7fb423c710a6de209e06ec07315e44adcee84f03334d,e03fb3799659e20642217f500d7db8b95700b316ac6ac41e387d18843388eca4,audio_group_9ed668ab28573ad168b1,Instruments/Guitar/Acoustic Guitar/Loops,locked_human_seed
01334dab6086e5f2c419b55603a52dd6ed08f8dd48ab1d2e6964ef76ecab3dbd,dbaaf44a93615bcfaefc7c0a1e83261e1296eb4fe5042115943f065923bdfb70,e0443a0e2915f181f18f3d7188f7d08dcdc72d110f1380083209c6ca67e6410d,audio_group_be5f029839778d69480a,FX/Human and Voice FX/Altered Voice/Long FX,recent_gui_correction
76316963e09588389872b127917b3bb86814a7eced98be3071e2a7e934497725,845739443308bfca551e395cb3f30612c1928df3000024ef56b0c77b09233e8a,e3d7a95a098df0ec1717e4550d73ecfdc039a1ec4a72de1b2765be21446a1b47,audio_group_a09b2c64dc8c93d5ea02,Instruments/Keys/Piano/Loops,recent_gui_correction
2c981159be114c4b025a7cfb2d5060158acd045487077c9cbc02c2026659af09,5a827e6d2c8efe4fccc5f0d384773d2a165f82b4bc22b0680eaa61e77ee80dba,e57bbfe2e1a130b51315756a2cdaa9593e1020a054419edefbd27a3da2fde0c9,audio_group_130ffd2f9b6992bc15ed,FX/Human and Voice FX/Spoken Voice/Long FX,recent_gui_correction
8a0d8bf193002c78e0bc0c9f6eae38e61eca9ca26f4244548ecf2b6efd1405ba,979efd99f6c79cd64d990a8cd60f90362b9d6b31480abca226c5d8659e7bc48d,e66b941f1be523a85726753db1b36b52f836752b101c92331fc5d821f0a1a931,audio_group_9ea7d49465ba52ae0f26,Drums/Kick Drums/Generic Kick/One Shots,locked_human_seed
57b388ecac53c97f0d6b3919482effd225e8fab3d704a5a089e6b46b7ce8301c,cf6b7a93036dda00f2274bb53cddfaa2c180ec72064051cac9581f95b41d0838,e7a2a73c3a27c6410361f1c8e1e1d2c3f671223baf49e924490e20a0ce683849,audio_group_7913dd84ed1e8e8efd4d,Instruments/Bass/Generic Bass/Loops,recent_gui_correction
2f14ce87f4e872f2700ed93e1cf9147b54ab5b91ec12f02a380e3159aba3073b,992204de578f44a2eac69ca195d07e1648f5d690ece62eb235c754466fd0bc08,e7f89ff88359d79b9cee6aac3d716ec0f76a34e40847747b3d6ce0be639fec11,audio_group_9f94e101a6fea8643a2e,Instruments/Mixed Musical Loops/Multi Instrument/Loops,recent_gui_correction
b8e822e1111430f0b29e6563beda148d530b7e26d3f429ea1f831f260bdb1846,fb56b66ec2b75185df7beb06e81173f729ad9ca7ed62a8b9e8590f82338eb2a1,e951d8103dd80ff861ada7fe1a17b774ccab1db4c61c5e169a2306dd3b2724a7,audio_group_7eb985204db4b5fc46d7,Instruments/Bass/Electric Bass/Loops,locked_human_seed
71b7ea4ea096ccf9cb00316c49e1a9639a1b0f671663e1fcc381f1e111a1f79f,4de68540b8d8b8f190cf1c792bac4719cfecdedebcc9f9d0b44164deed81db42,ea03e056fd21fc7e797deb0d06224b116c40fdccb7e47b01a4bae961da31e6af,audio_group_f07bd6d2f69007f22f2e,FX/Human and Voice FX/Altered Voice/Long FX,recent_gui_correction
51fcff699b44ad0e1eccd583b31eb9dff07b71140bfb91a117e07c06afa469f8,260b6ac9b21b5dce9db2525f52326d1ec4b99e159a7d8af4946bd2aa25a3c7fc,ec4d66e0a5f95837e564472fd6a5e9795d3aea7dad80a62d7284ae0f0622b1b3,audio_group_104cc4ef637247a80a2a,Instruments/Bass/Synth Bass/Loops,recent_gui_correction
5d46607706c92a9769adb542dcd5cfc18c93e64c0207ca993482a302559ca3ea,410ef5d7ed1c8b43795087405b7c5a6e2376aa3f01a5cafe2ad5de70cc6fc3ef,ecf45361c017d30c7d90352a27f2278364f5351f7f9993e529002037c05da6ab,audio_group_6882a59ae50c87f1bc96,FX/Human and Voice FX/Altered Voice/Long FX,recent_gui_correction
c1fc387a1a18af327ce5a2ababd3161997ae907a9d0786faaffd78625ba18ba7,ca3cc9daf6dda12f0849768b174d959e22c52f60d21a165556a4b410cc49b488,ed4985dbb44f7eed264e1dbf515a4f777b430ab9247b782465bcdd4956aa81cc,audio_group_23adaff798e3f9aee48b,FX/Human and Voice FX/Altered Voice/Long FX,recent_gui_correction
b3c54c6e7ba2474fe39fc2a0b74a9d801a866edc8d86a8677ffbf6c61c1a8589,b38d8a3ef2839e5e7e348f109b6be789eabad7a285ccdade4d410b9bc71bfde1,edf9a9d8a072c2acb80bc1990539aca3821a5cd2062616a9389ea033dd7ed1d1,audio_group_0331c0e510f510c76fd4,FX/Human and Voice FX/Altered Voice/Long FX,recent_gui_correction
1b8eafa69911d90168e821352f7fbba199405b4b7d7f4a52bd721630e194694e,a90d5aaf0ce740a7b00937ee1f4e3f508b7cbfe3a01587925f8dc60b0e60b7f0,ee1b6a7705733afe09d9a571bf43d031527763f3ac7dff0736cbec1c8c17194a,audio_group_b6e9b7fd90a7e7a54508,Instruments/Mixed Musical Loops/Multi Instrument/Loops,recent_gui_correction
dd8ed43c1b7e21e2ae93c49a36b77e3f4d2fc0cc006f0140621725288922b8d2,b170fc05720f3b00d2f8e3d621e11893af037459ce5448bb31be22907910d71d,f16df80d4a22bfdde9f2f06f18b94fa9013a14417a5c070e3f0853c4511d05e0,audio_group_3b658dfcbf4208a645d9,FX/Impacts and Hits/Boom/One Shots,recent_gui_correction
8fc33cffedb832b0bdef04c725a0be70757fcf152683b52c43ca610397180856,aa60038c4b09cfc26a5440b86cb4b0b5a544549fee8c6b3a426cb6f95d56d163,f1f471690ead23805a9faf28dfd97118492f18d089275c4ed8ffa90fa650bddd,audio_group_cdd148309334d0933b44,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX,recent_gui_correction
8fff53538e9ac9fd21b04ab3be3c709785b8c6535ca495ca185193b9b1ad038c,8dc5e75191c700e1c85fd5cbdb0c6106628c5f27d68b14dd87780af0ac5af5ce,f318a718c30fc886eed303885458d2b798592ecdd997a35e61db94d539da8d4c,audio_group_47c7fbd69b3b78410465,Instruments/Guitar/Acoustic Guitar/Loops,recent_gui_correction
1da04a0b614282b2d4b2223a00aa8169dcfa0888ee0e11b8b2dbad08a90b68ff,05bacffd6158fe2c936f52cf3002b8c7c34267f1000176346692cb01c093b082,f8049f4f6ffdf1e9a1a3331a79089717bda75ead13be9af30fab73c6f0abebcd,audio_group_96b4958b263578fd7f24,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX,recent_gui_correction
041322581e93b82d59b02b72a94e5667c54456c44d6442fdd1ab6bba54590512,4de5f690dfdf6877aeee316b648f2839bee153a87f9ed113769db46f2ad13af8,f952dda9ebca8ef9d545de214fd6186e8c5865ff782413643eade615831fb05c,audio_group_d71a33e6b9132c9428a4,Instruments/Mixed Musical Loops/Multi Instrument/Loops,recent_gui_correction
376e68c70723f184db9ce0521c9471ef89905a0b3518ce409d8a2a0f8f884b83,5a5a423e9f97fc3db2366c30c94d71434ad54fb29471c7a9aa7ac10ce8f52a20,fa7e919b1bf0896f68c744d9c34051461e23380fee3b7de0f3b69c41425ef257,audio_group_cea7e4e5576ec92d5c9e,FX/Human and Voice FX/Altered Voice/Long FX,recent_gui_correction
e2936b2f643d493e8be43b5c7e4e1a54cfa3995a42d6fb3140e704cf36917ed4,29587aad68b21e7a6ad481317270f1a5096cb7a61a7ce61cc6c8ab2a473ec60b,faee6185395e0980474fbf4d6e9e8dee6a7687ced058b4aa878f78969b8ce932,audio_group_997b173744bf4733bf4b,FX/Human and Voice FX/Spoken Voice/Long FX,recent_gui_correction
